id,type,address,number,postal_code,municipality,province,location,public,available,hours,concat_address,location_geo,coords,lat,lon,alt
12829.0,Appareil fixe-Vast apparaat,Noorderlaan,147.0,2030.0,Antwerpen,Antwerpen,"Fluor Engineering - 7e verdieping, bezoekersingang links",Non-Nee,Non-Nee,,"Noorderlaan 147, Antwerpen, 2030, Belgique","Atlantic House, 147, Noorderlaan, Antwerpen, Vlaanderen, 2030, België / Belgique / Belgien","(51.2640927, 4.399568322053218, 0.0)",51.2640927,4.399568322053218,0.0
12835.0,Appareil fixe-Vast apparaat,Nekkerspoel-Borcht,19.0,2800.0,Mechelen,Antwerpen,"Zwembad De Nekker - buitengevel, cafetaria tribune voetbalveld",Oui-Ja,Oui-Ja,,"Nekkerspoel-Borcht 19, Antwerpen, 2800, Belgique","De Nekkerpool, 19, Nekkerspoel-Borcht, Nekkerspoel, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0250205, 4.5027667, 0.0)",51.0250205,4.5027667,0.0
12836.0,Appareil fixe-Vast apparaat,Bredabaan ,1157.0,2930.0,Brasschaat,Antwerpen,TC SOC - eerst bellen,Non-Nee,Non-Nee,,"Bredabaan  1157, Antwerpen, 2930, Belgique","1157, Bredabaan, Maria-ter-Heide, Brasschaat, Antwerpen, Vlaanderen, 2930, België / Belgique / Belgien","(51.3269589, 4.52356495, 0.0)",51.3269589,4.52356495,0.0
12840.0,Appareil fixe-Vast apparaat,Jozef De Blockstraat,57.0,2830.0,Tisselt,Antwerpen,Willy Clymans - in de doe-het-zelf afdeling,Non-Nee,Non-Nee,,"Jozef De Blockstraat 57, Antwerpen, 2830, Belgique","57, Jozef De Blockstraat, Willebroek Zone 5, Tisselt, Willebroek, Mechelen, Antwerpen, Vlaanderen, 2830, België / Belgique / Belgien","(51.04036995, 4.356765455400678, 0.0)",51.04036995,4.356765455400678,0.0
12843.0,Appareil fixe-Vast apparaat,Jagersdreef ,,2900.0,Schoten,Antwerpen,Buitenkast inkom,Oui-Ja,Oui-Ja,kantoor uren,"Jagersdreef  , Antwerpen, 2900, Belgique","Jagersdreef, Schoten Zone 5 - Kloosterveld, Schoten, Antwerpen, Vlaanderen, 2900, België / Belgique / Belgien","(51.2962549, 4.546111, 0.0)",51.2962549,4.546111,0.0
12844.0,Appareil fixe-Vast apparaat,Verbindingsdok-Westkaai,28.0,2000.0,Antwerpen,Antwerpen,Zino Projects - bureelruimte 6e verdiep,Non-Nee,Non-Nee,,"Verbindingsdok-Westkaai 28, Antwerpen, 2000, Belgique","Verbindingsdok-Westkaai, Nieuwstad-Cadix, Eilandje, Sint-Anna, Antwerpen, Vlaanderen, 2000, België / Belgique / Belgien","(51.2297065, 4.4067253, 0.0)",51.2297065,4.4067253,0.0
12855.0,Appareil fixe-Vast apparaat,Rode Leeuwstraat ,14.0,2200.0,Morkhoven,Antwerpen,Naast de voordeur buiten tegen het gebouw,Oui-Ja,Oui-Ja,,"Rode Leeuwstraat  14, Antwerpen, 2200, Belgique","14, Rode-Leeuwstraat, Morkhoven, Herentals, Turnhout, Antwerpen, Vlaanderen, 2200, België / Belgique / Belgien","(51.11806215, 4.819069132489513, 0.0)",51.11806215,4.819069132489513,0.0
12856.0,Appareil fixe-Vast apparaat,Ten Bergstraat ,4.0,2830.0,Willebroek,Antwerpen,Testarea,Non-Nee,Oui-Ja,,"Ten Bergstraat  4, Antwerpen, 2830, Belgique","4, Ten Bergstraat, Willebroek, Mechelen, Antwerpen, Vlaanderen, 2830, België / Belgique / Belgien","(51.049040149999996, 4.369300350746203, 0.0)",51.049040149999996,4.369300350746203,0.0
12876.0,Appareil fixe-Vast apparaat,Kartuizersweg,,2550.0,Kontich,Antwerpen,"Bruker Microct - gebouw 3B, keuken",Non-Nee,Non-Nee,,"Kartuizersweg , Antwerpen, 2550, Belgique","Kartuizersweg, Satenrozen, Kontich, Antwerpen, Vlaanderen, 2550, België / Belgique / Belgien","(51.1251446, 4.4228793, 0.0)",51.1251446,4.4228793,0.0
12882.0,Appareil fixe-Vast apparaat,Haven - Kruisweg,2.0,2040.0,Antwerpen,Antwerpen,"VLS Group, gebouw Servaes I, kantoor dispatch",Oui-Ja,Oui-Ja,,"Haven - Kruisweg 2, Antwerpen, 2040, Belgique",,,,,
12883.0,Appareil fixe-Vast apparaat,Haven - Kruisweg,6.0,2040.0,Antwerpen,Antwerpen,"VLS Group - gebouw logiwl, kantoor dispatch",Non-Nee,Non-Nee,,"Haven - Kruisweg 6, Antwerpen, 2040, Belgique",,,,,
12884.0,Appareil fixe-Vast apparaat,Haven Kruisweg ,9.0,2040.0,Antwerpen,Antwerpen,"VLS Group - gebouw Ecowell I, kantoor ppg",Non-Nee,Non-Nee,,"Haven Kruisweg  9, Antwerpen, 2040, Belgique",,,,,
12885.0,Appareil fixe-Vast apparaat,Haven Kruisweg,9.0,2040.0,Antwerpen,Antwerpen,"VLS Group, gebouw hoofdkantoor, receptie 1e verdiep",Non-Nee,Non-Nee,,"Haven Kruisweg 9, Antwerpen, 2040, Belgique",,,,,
12886.0,Appareil fixe-Vast apparaat,Haven Kruisweg,11.0,2040.0,Antwerpen,Antwerpen,"VLS Group, gebouw Ecowell IV, kantoor inkomhal",Non-Nee,Non-Nee,,"Haven Kruisweg 11, Antwerpen, 2040, Belgique",,,,,
12887.0,Appareil fixe-Vast apparaat,Moerstraat,9.0,2040.0,Antwerpen,Antwerpen,"VLS Group, Gebouw Blauwhoef 1, kantoor inkomhal",Non-Nee,Non-Nee,,"Moerstraat 9, Antwerpen, 2040, Belgique","9, Moerstraat, 's-Gravenwezel, Schilde, Antwerpen, Vlaanderen, 2970, België / Belgique / Belgien","(51.26470675, 4.551324307959689, 0.0)",51.26470675,4.551324307959689,0.0
12888.0,Appareil fixe-Vast apparaat,Moerstraat,17.0,2040.0,Antwerpen,Antwerpen,"VLS Group, gebouw Blauwhoef 3, Orbuit team inkomhal",Non-Nee,Non-Nee,,"Moerstraat 17, Antwerpen, 2040, Belgique","17, Moerstraat, 's-Gravenwezel, Schilde, Antwerpen, Vlaanderen, 2970, België / Belgique / Belgien","(51.2656576, 4.551712131295531, 0.0)",51.2656576,4.551712131295531,0.0
12890.0,Appareil fixe-Vast apparaat,Lostraat,48.0,2220.0,Heist-op-den-Berg,Antwerpen,"Heistse Zwemclub, bergruimte van de zwemclub",Non-Nee,Non-Nee,,"Lostraat 48, Antwerpen, 2220, Belgique","48, Lostraat, Broechem, Ranst, Antwerpen, Vlaanderen, 2520, België / Belgique / Belgien","(51.18406105, 4.602172956617071, 0.0)",51.18406105,4.602172956617071,0.0
12892.0,Appareil fixe-Vast apparaat,Rijweg,115.0,2870.0,Puurs,Antwerpen,Tandarts Pro Denta - in de wachtruimte,Non-Nee,Non-Nee,,"Rijweg 115, Antwerpen, 2870, Belgique","115, Rijweg, Ruisbroek, Puurs-Sint-Amands, Mechelen, Antwerpen, Vlaanderen, 2870, België / Belgique / Belgien","(51.05790625, 4.3278350334755595, 0.0)",51.05790625,4.3278350334755595,0.0
12896.0,Appareil fixe-Vast apparaat,Borsbeeksebrug,30.0,2600.0,Antwerpen,Antwerpen,"Kuehne en Nagel, 5e verdiep, EHBO lokaal Sickbay",Non-Nee,Non-Nee,,"Borsbeeksebrug 30, Antwerpen, 2600, Belgique","ABN AMRO, 30, Borsbeeksebrug, Berchem, Antwerpen, Vlaanderen, 2600, België / Belgique / Belgien","(51.1988506, 4.4346829, 0.0)",51.1988506,4.4346829,0.0
12897.0,Appareil fixe-Vast apparaat,Borsbeeksebrug,30.0,2600.0,Berchem,Antwerpen,"Kuehne en Nagel, gelijkvloers bergruimte aan de receptie",Non-Nee,Non-Nee,,"Borsbeeksebrug 30, Antwerpen, 2600, Belgique","ABN AMRO, 30, Borsbeeksebrug, Berchem, Antwerpen, Vlaanderen, 2600, België / Belgique / Belgien","(51.1988506, 4.4346829, 0.0)",51.1988506,4.4346829,0.0
12900.0,Appareil fixe-Vast apparaat,Noorderlaan,,2030.0,Antwerpen,Antwerpen,"Satic nv, Atlantic House, 12e verdieping",Non-Nee,Non-Nee,,"Noorderlaan , Antwerpen, 2030, Belgique","Noorderlaan, Antwerpen, Vlaanderen, 2030, België / Belgique / Belgien","(51.3025122, 4.3332471, 0.0)",51.3025122,4.3332471,0.0
12908.0,Appareil fixe-Vast apparaat,ITEGEMSESTEENWEG,50.0,2270.0,HERENTHOUT,Antwerpen,AAN DE INKOM (BUITENKANT) WINKEL,Oui-Ja,Oui-Ja,24/24,"ITEGEMSESTEENWEG 50, Antwerpen, 2270, Belgique","Itegemse Steenweg, Herenthout, Turnhout, Antwerpen, Vlaanderen, 2270, België / Belgique / Belgien","(51.1259987, 4.7611978, 0.0)",51.1259987,4.7611978,0.0
12920.0,Appareil fixe-Vast apparaat,Blaubergsesteenweg ,24.0,2230.0,Herselt,Antwerpen,Tandarts Jef Claes toestel A16K-11012,Non-Nee,Non-Nee,,"Blaubergsesteenweg  24, Antwerpen, 2230, Belgique","24, Blaubergsesteenweg, Herselt, Turnhout, Antwerpen, Vlaanderen, 2230, België / Belgique / Belgien","(51.052850750000005, 4.886818032181759, 0.0)",51.052850750000005,4.886818032181759,0.0
12921.0,Appareil fixe-Vast apparaat,Moleneinde,14.0,2381.0,Weelde,Antwerpen,Segers en Eyskens - printerlokaal receptie,Non-Nee,Non-Nee,,"Moleneinde 14, Antwerpen, 2381, Belgique","14, Moleneinde, Weelde, Ravels, Turnhout, Antwerpen, Vlaanderen, 2381, België / Belgique / Belgien","(51.40447145, 5.011639241995065, 0.0)",51.40447145,5.011639241995065,0.0
12933.0,Appareil fixe-Vast apparaat,Grote Markt,5.0,2500.0,Lier,Antwerpen,Tandarts Smeunincx - in de wachtruimte,Non-Nee,Non-Nee,,"Grote Markt 5, Antwerpen, 2500, Belgique","5, Grote Markt, Lier, Mechelen, Antwerpen, Vlaanderen, 2500, België / Belgique / Belgien","(51.13014215, 4.57036638421285, 0.0)",51.13014215,4.57036638421285,0.0
12934.0,Appareil fixe-Vast apparaat,Mijlstraat,124.0,2570.0,Duffel,Antwerpen,Lemonaid - vestiaire / toiletruimte,Non-Nee,Non-Nee,,"Mijlstraat 124, Antwerpen, 2570, Belgique","124, Mijlstraat, Duffel, Mechelen, Antwerpen, Vlaanderen, 2570, België / Belgique / Belgien","(51.097635, 4.5541661, 0.0)",51.097635,4.5541661,0.0
12936.0,Appareil fixe-Vast apparaat,Turnhoutsebaan,,2110.0,Wijnegem,Antwerpen,Nespresso Shopping Wijnegem - back-office in EHBO-kast,Non-Nee,Non-Nee,,"Turnhoutsebaan , Antwerpen, 2110, Belgique","Turnhoutsebaan, Wijnegem, Antwerpen, Vlaanderen, 2110, België / Belgique / Belgien","(51.2287092, 4.5355336, 0.0)",51.2287092,4.5355336,0.0
12937.0,Appareil fixe-Vast apparaat,Meir,,2000.0,Antwerpen,Antwerpen,Nespresso Antwerpen - bergruimte,Non-Nee,Non-Nee,,"Meir , Antwerpen, 2000, Belgique","Meir, Sint-Anna, Antwerpen, Vlaanderen, 2000, België / Belgique / Belgien","(51.2181045, 4.4090539, 0.0)",51.2181045,4.4090539,0.0
12951.0,Appareil fixe-Vast apparaat,Markt,1.0,2330.0,Merksplas,Antwerpen,Zij-ingang gemeentehuis,Oui-Ja,Oui-Ja,,"Markt 1, Antwerpen, 2330, Belgique","Toerisme Merksplas, 1, Markt, Merksplas, Turnhout, Antwerpen, Vlaanderen, 2330, België / Belgique / Belgien","(51.3577554, 4.8625986, 0.0)",51.3577554,4.8625986,0.0
12952.0,Appareil fixe-Vast apparaat,Driesplein ,2.0,2330.0,Merksplas,Antwerpen,Voorzijde bejaardenflats,Oui-Ja,Oui-Ja,,"Driesplein  2, Antwerpen, 2330, Belgique","2, Driesplein, Merksplas, Turnhout, Antwerpen, Vlaanderen, 2330, België / Belgique / Belgien","(51.3557747, 4.868458144636117, 0.0)",51.3557747,4.868458144636117,0.0
12954.0,Appareil fixe-Vast apparaat,Gestelsestraat ,20.0,2321.0,Hoogstraten (Meer),Antwerpen,"Aan de voorgevel van ons huis, links naast de voordeur.",Oui-Ja,+/ 8x per jaar zal ik het toestel meenemen wanneer ik een EHBO post ga bemannen. ,,"Gestelsestraat  20, Antwerpen, 2321, Belgique","20, Gestelsestraat, Meer, Hoogstraten, Turnhout, Antwerpen, Vlaanderen, 2321, België / Belgique / Belgien","(51.4466835, 4.734384912903241, 0.0)",51.4466835,4.734384912903241,0.0
12968.0,Appareil fixe-Vast apparaat,Generaal De Wittelaan,,2800.0,Mechelen,Antwerpen,Onthaal,Oui-Ja,Non-Nee,,"Generaal De Wittelaan , Antwerpen, 2800, Belgique","Generaal De Wittelaan, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0591107, 4.4575469, 0.0)",51.0591107,4.4575469,0.0
12969.0,Appareil fixe-Vast apparaat,Eindhoutseweg ,32.0,2431.0,Veerle,Antwerpen,Onthaal,Oui-Ja,Non-Nee,,"Eindhoutseweg  32, Antwerpen, 2431, Belgique","Lodewijckx NV/SA, 32, Eindhoutseweg, Veerle, Laakdal, Turnhout, Antwerpen, Vlaanderen, 2431, België / Belgique / Belgien","(51.078698349999996, 4.98793364447738, 0.0)",51.078698349999996,4.98793364447738,0.0
12995.0,Appareil fixe-Vast apparaat,Sassenhout,13.0,2290.0,Vorselaar,Antwerpen,Lembrechts - in de bureelruimte,Non-Nee,Non-Nee,,"Sassenhout 13, Antwerpen, 2290, Belgique","13, Sassenhout, Vorselaar, Turnhout, Antwerpen, Vlaanderen, 2290, België / Belgique / Belgien","(51.21054615, 4.8029466498804965, 0.0)",51.21054615,4.8029466498804965,0.0
13004.0,Appareil fixe-Vast apparaat,Bist,12.0,2630.0,Aartselaar,Antwerpen,gelijkvloers aan inkomhal bij bedrijf Isuzu motors,Non-Nee,Non-Nee,tijdens de kantoor uren,"Bist 12, Antwerpen, 2630, Belgique","Nissan Belux, 12, Bist, Aartselaar, Antwerpen, Vlaanderen, 2630, België / Belgique / Belgien","(51.1247602, 4.3724959, 0.0)",51.1247602,4.3724959,0.0
13009.0,Appareil fixe-Vast apparaat,Rietakkers ,4.0,2460.0,Tielen,Antwerpen,Praktijk,Non-Nee,Non-Nee,,"Rietakkers  4, Antwerpen, 2460, Belgique","4, Rietakkers, Tielen, Kasterlee, Turnhout, Antwerpen, Vlaanderen, 2460, België / Belgique / Belgien","(51.24530105, 4.89194134030101, 0.0)",51.24530105,4.89194134030101,0.0
13018.0,Appareil fixe-Vast apparaat,Brabantstraat ,24.0,2870.0,Puurs,Antwerpen,"Gelijkvloers, gang tussen depot en het administratief gedeelte. Tegenover het EHBO-lokaal.",Non-Nee,Non-Nee,Gedurende de uren tijdens de welke zich actviteiten voordoen in het depot (kan variëren),"Brabantstraat  24, Antwerpen, 2870, Belgique","GLS, 24, Brabantstraat, Ruisbroek, Puurs-Sint-Amands, Mechelen, Antwerpen, Vlaanderen, 2870, België / Belgique / Belgien","(51.065741149999994, 4.319425036755936, 0.0)",51.065741149999994,4.319425036755936,0.0
13061.0,Appareil fixe-Vast apparaat,Industrielaan ,25.0,2110.0,Wijnegem,Antwerpen,"aan de koffieautomaten, langs de deur tussen de kantoren en het depot.",Non-Nee,Non-Nee,Enkel gedurende de uren tijdens dewelke er activiteiten zijn in het depot (kan variëren),"Industrielaan  25, Antwerpen, 2110, Belgique","Cordier Construct, 25, Industrielaan, Olen-Hoogbuul, Olen, Turnhout, Antwerpen, Vlaanderen, 2250, België / Belgique / Belgien","(51.147306349999994, 4.881417555041358, 0.0)",51.147306349999994,4.881417555041358,0.0
13111.0,Appareil fixe-Vast apparaat,Scheldelaan,414.0,2030.0,Antwerpen,Antwerpen,"Hangt in een kast, in de blauwe inkom van het gebouw en is tijdens de kantooruren voor iedereen toegankelijk.
Gelijkvloers. 
Kan verplaatst worden. ",Oui-Ja,tijdens de werkuren,6.30 AM - 4 PM,"Scheldelaan 414, Antwerpen, 2030, Belgique","Kruisschansbrug, Antwerpen, Vlaanderen, 2030, België / Belgique / Belgien","(51.2747978, 4.3327002, 0.0)",51.2747978,4.3327002,0.0
13120.0,Appareil fixe-Vast apparaat,VAATJESSTRAAT,14.0,2580.0,PUTTE,Antwerpen,GELIJKVLOERS NAAST DE LOGISTIEKAFDELING,Oui-Ja,Non-Nee,MAANDAG T/M VRIJDAG 7 - 18U ZATERDAG 7-12U,"VAATJESSTRAAT 14, Antwerpen, 2580, Belgique","Vaatjesstraat, Putte, Mechelen, Antwerpen, Vlaanderen, 2580, België / Belgique / Belgien","(51.043476, 4.6075465, 0.0)",51.043476,4.6075465,0.0
13169.0,Appareil fixe-Vast apparaat,Antwerpsesteenweg,273.0,2800.0,Mechelen,Antwerpen,Ford Gonthier - inkom,Non-Nee,Non-Nee,,"Antwerpsesteenweg 273, Antwerpen, 2800, Belgique","Hyundai Van Mossel Mechelen, 273, Antwerpsesteenweg, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0608011, 4.4586181, 0.0)",51.0608011,4.4586181,0.0
13171.0,Appareil fixe-Vast apparaat,Paviljoenstraat,20.0,2440.0,Geel,Antwerpen,Yachting Club Geel - buitenkast inkom,Oui-Ja,Oui-Ja,,"Paviljoenstraat 20, Antwerpen, 2440, Belgique","Havencafé YCG, 20, Paviljoenstraat, Ten Aard, Geel, Turnhout, Antwerpen, Vlaanderen, 2440, België / Belgique / Belgien","(51.2003093, 4.9785398, 0.0)",51.2003093,4.9785398,0.0
13174.0,Appareil fixe-Vast apparaat,Kapelsesteenweg,76.0,2930.0,Brasschaat,Antwerpen,Volvo Scancar - in het atelier,Non-Nee,Non-Nee,,"Kapelsesteenweg 76, Antwerpen, 2930, Belgique","76, Kapelsesteenweg, Donk, Ekeren, Brasschaat, Antwerpen, Vlaanderen, 2930, België / Belgique / Belgien","(51.2740644, 4.457596186783315, 0.0)",51.2740644,4.457596186783315,0.0
13189.0,Appareil fixe-Vast apparaat,Hamburgstraat ,3.0,2030.0,Antwerpen,Antwerpen,Het apparaat staat in de werkhal van het bedrijf Qpinch. ,Non-Nee,Oui-Ja,,"Hamburgstraat  3, Antwerpen, 2030, Belgique","Hamburgstraat, Antwerpen, Vlaanderen, 2030, België / Belgique / Belgien","(51.262335, 4.4110175, 0.0)",51.262335,4.4110175,0.0
13216.0,Appareil fixe-Vast apparaat,Vaart,20.0,2310.0,Rijkevorsel,Antwerpen,"Gelijkvloers van hal nummer 5, in het EHBO lokaal",Non-Nee,Non-Nee,6u00 t/m 22u00,"Vaart 20, Antwerpen, 2310, Belgique","20, Vaart, Rijkevorsel, Turnhout, Antwerpen, Vlaanderen, 2310, België / Belgique / Belgien","(51.33512725, 4.728599194606858, 0.0)",51.33512725,4.728599194606858,0.0
13221.0,Appareil fixe-Vast apparaat,boomsesteenweg,75.0,2630.0,aartselaar,Antwerpen,keuken,Oui-Ja,Non-Nee,8-17u,"boomsesteenweg 75, Antwerpen, 2630, Belgique","75, Boomsesteenweg, Aartselaar, Antwerpen, Vlaanderen, 2630, België / Belgique / Belgien","(51.1272928, 4.375985024133949, 0.0)",51.1272928,4.375985024133949,0.0
13230.0,Appareil fixe-Vast apparaat,Eindhoutdorp,13.0,2430.0,Laakdal,Antwerpen,Inkomhal,Non-Nee,Non-Nee,Elke dag open van 8H30-18h /  Woensdag en donderdag gesloten,"Eindhoutdorp 13, Antwerpen, 2430, Belgique","13, Eindhoutdorp, Eindhout, Laakdal, Turnhout, Antwerpen, Vlaanderen, 2430, België / Belgique / Belgien","(51.10520535, 5.003770006542352, 0.0)",51.10520535,5.003770006542352,0.0
13231.0,Appareil fixe-Vast apparaat,Ambachtslaan ,7.0,2960.0,Brecht,Antwerpen,links naast de voordeur,Oui-Ja,Oui-Ja,,"Ambachtslaan  7, Antwerpen, 2960, Belgique","Sporthal De Ring, 7, Ambachtslaan, Brecht, Antwerpen, Vlaanderen, 2960, België / Belgique / Belgien","(51.35447845, 4.633729168085184, 0.0)",51.35447845,4.633729168085184,0.0
13232.0,Appareil fixe-Vast apparaat,Dorpsstraat,12.0,2960.0,Brecht,Antwerpen,Leonardusschool - rechts van de ingang,Oui-Ja,Oui-Ja,,"Dorpsstraat 12, Antwerpen, 2960, Belgique","12, Dorpsstraat, Sint-Lenaarts, Sint-Lenaarts-Centrum, Sint-Lenaarts, Brecht, Antwerpen, Vlaanderen, 2960, België / Belgique / Belgien","(51.34546635, 4.6792098431122255, 0.0)",51.34546635,4.6792098431122255,0.0
13233.0,Appareil fixe-Vast apparaat,Gasthuisstraat ,11.0,2960.0,Brecht,Antwerpen,ingang serviceflats,Oui-Ja,Oui-Ja,,"Gasthuisstraat  11, Antwerpen, 2960, Belgique","11, Gasthuisstraat, Brecht, Antwerpen, Vlaanderen, 2960, België / Belgique / Belgien","(51.3502198, 4.6385117000000005, 0.0)",51.3502198,4.6385117000000005,0.0
13234.0,Appareil fixe-Vast apparaat,Kerklei ,2.0,2960.0,Brecht,Antwerpen,naast ingang,Oui-Ja,Oui-Ja,,"Kerklei  2, Antwerpen, 2960, Belgique","2, Kerklei, Sint-Job-in-'t-Goor, Brecht, Antwerpen, Vlaanderen, 2960, België / Belgique / Belgien","(51.291877400000004, 4.577112248506614, 0.0)",51.291877400000004,4.577112248506614,0.0
13235.0,Appareil fixe-Vast apparaat,Sint-Willebrordusstraat,21.0,2960.0,Brecht,Antwerpen,naast voordeur,Oui-Ja,Oui-Ja,,"Sint-Willebrordusstraat 21, Antwerpen, 2960, Belgique","21, Sint Willebrordusstraat, Overbroek, Brecht, Antwerpen, Vlaanderen, 2960, België / Belgique / Belgien","(51.3426642, 4.60481291111898, 0.0)",51.3426642,4.60481291111898,0.0
13237.0,Appareil fixe-Vast apparaat,Cingel,7.0,2350.0,Vosselaar,Antwerpen,Voorgevel gemeentehuis,Oui-Ja,Oui-Ja,,"Cingel 7, Antwerpen, 2350, Belgique","Gemeentehuis Vosselaar, 7, Cingel, Vosselaar, Turnhout, Antwerpen, Vlaanderen, 2350, België / Belgique / Belgien","(51.3121397, 4.888320916802726, 0.0)",51.3121397,4.888320916802726,0.0
13239.0,Appareil fixe-Vast apparaat,Hoolsterberg,36.0,2490.0,Balen,Antwerpen,Tegen voorgevel sporthal,Oui-Ja,Oui-Ja,,"Hoolsterberg 36, Antwerpen, 2490, Belgique","Sportcomplex Bleukens, 36, Hoolsterberg, Scheps, Balen, Turnhout, Antwerpen, Vlaanderen, 2490, België / Belgique / Belgien","(51.16020665, 5.1622670944692555, 0.0)",51.16020665,5.1622670944692555,0.0
13240.0,Appareil fixe-Vast apparaat,Schoolstraat,9.0,2491.0,Olmen,Antwerpen,Inkomhal sporthal,Oui-Ja,Non-Nee,openingsuren sporthal,"Schoolstraat 9, Antwerpen, 2491, Belgique","9, Schoolstraat, Olmen, Balen, Turnhout, Antwerpen, Vlaanderen, 2490, België / Belgique / Belgien","(51.1409174, 5.151561158354722, 0.0)",51.1409174,5.151561158354722,0.0
13241.0,Appareil fixe-Vast apparaat,17de Esc. Licht Vliegwezenlaan ,14.0,2490.0,Balen,Antwerpen,EHBO lokaal recreatiedomein Keiheuvel,Non-Nee,Non-Nee,Openingsuren recreatiedomein,"17de Esc. Licht Vliegwezenlaan  14, Antwerpen, 2490, Belgique","17de Esc. Licht Vliegwezenlaan, Balen, Turnhout, Antwerpen, Vlaanderen, 2490, België / Belgique / Belgien","(51.1824997, 5.2125308, 0.0)",51.1824997,5.2125308,0.0
13242.0,Appareil fixe-Vast apparaat,Vredelaan,1.0,2490.0,Balen,Antwerpen,Inkomhal gemeentehuis,Oui-Ja,Non-Nee,openingsuren gemeentehuis,"Vredelaan 1, Antwerpen, 2490, Belgique","Gemeentehuis Balen, 1, Vredelaan, Balen, Turnhout, Antwerpen, Vlaanderen, 2490, België / Belgique / Belgien","(51.1719526, 5.1751498, 0.0)",51.1719526,5.1751498,0.0
13243.0,Appareil fixe-Vast apparaat,Bevrijdingsstraat,1.0,2490.0,Balen,Antwerpen,Inkomhal Vrijetijdscentrum de Kruierie,Oui-Ja,Non-Nee,openingsuren de Kruierie,"Bevrijdingsstraat 1, Antwerpen, 2490, Belgique","Bib van Balen, 1, Bevrijdingsstraat, Balen, Turnhout, Antwerpen, Vlaanderen, 2490, België / Belgique / Belgien","(51.17103135, 5.163835118024743, 0.0)",51.17103135,5.163835118024743,0.0
13249.0,Appareil fixe-Vast apparaat,Industrieweg ,11.0,2030.0,Antwerpen,Antwerpen,Dispatch,Oui-Ja,Non-Nee,,"Industrieweg  11, Antwerpen, 2030, Belgique","11, Industrieweg, Noeveren, Boom, Antwerpen, Vlaanderen, 2850, België / Belgique / Belgien","(51.09944085, 4.353407212814183, 0.0)",51.09944085,4.353407212814183,0.0
13254.0,Appareil fixe-Vast apparaat,Schuurhovenberg,43.0,2360.0,Oud-Turnhout,Antwerpen,Buitenkant hoofdgebouw  Bezoekerscentrum De Liereman ,Oui-Ja,Oui-Ja,altijd,"Schuurhovenberg 43, Antwerpen, 2360, Belgique","Bezoekerscentrum De Liereman, 43, Schuurhovenberg, Oud-Turnhout, Turnhout, Antwerpen, Vlaanderen, 2360, België / Belgique / Belgien","(51.3273638, 5.003373433571747, 0.0)",51.3273638,5.003373433571747,0.0
13255.0,Appareil fixe-Vast apparaat,Dorp,31.0,2360.0,Oud-Turnhout,Antwerpen,Aanwezig op de dienst secretariaat/onthaal - toestel in rugzak om eventueel mee te nemen bij evenementen,Oui-Ja,Non-Nee,Openingsuren gemeentehuis,"Dorp 31, Antwerpen, 2360, Belgique","Gemeentehuis Oud-Turnhout, 31, Dorp, Oud-Turnhout, Turnhout, Antwerpen, Vlaanderen, 2360, België / Belgique / Belgien","(51.317386400000004, 4.98226021753165, 0.0)",51.317386400000004,4.98226021753165,0.0
13256.0,Appareil fixe-Vast apparaat,Sint-Bavostraat ,3.0,2360.0,Oud-Turnhout,Antwerpen,Tegen de muur van het hoofdgebouw - bibliotheek,Oui-Ja,Oui-Ja,,"Sint-Bavostraat  3, Antwerpen, 2360, Belgique","3, Sint-Bavostraat, Zwaneven, Oud-Turnhout, Turnhout, Antwerpen, Vlaanderen, 2360, België / Belgique / Belgien","(51.321625749999995, 4.9861276393203955, 0.0)",51.321625749999995,4.9861276393203955,0.0
